编号	纳税人识别号,纳税人名称,信用级别,评价年度,税务机关
1,91230607726890276R,大庆同创电脑有限公司,2018,大庆高新技术产业开发区税务局税源管理一科
1,91230607066071303T,大庆市万金宇经贸有限责任公司,2018,大庆高新技术产业开发区税务局税源管理一科
1,91230607083224930C,大庆市水利勘测设计有限公司,2018,大庆高新技术产业开发区税务局税源管理一科
1,91230607128255491M,大庆昌圣工程技术有限公司,2018,大庆高新技术产业开发区税务局税源管理一科
1,91230607308607124B,大庆市引领科技有限公司,2018,大庆高新技术产业开发区税务局税源管理一科
1,91230607556111929C,昆仑银行股份有限公司大庆分行,2018,大庆高新技术产业开发区税务局税源管理一科
1,9123060757423624XJ,大庆弘川汽车销售有限公司,2018,大庆高新技术产业开发区税务局税源管理一科
1,912306075838339002,大庆市宏昊伟业贸易有限公司,2018,大庆高新技术产业开发区税务局税源管理一科
1,91230607592715164F,大庆余庆科技有限公司,2018,大庆高新技术产业开发区税务局税源管理一科
1,91230607606551376G,大庆高新区工程建设监理咨询有限公司,2018,大庆高新技术产业开发区税务局税源管理一科
1,91230607721329631U,大庆开发区信义有限公司,2018,大庆高新技术产业开发区税务局税源管理一科
1,91230300583835885X,鸡西市我爱我家医药连锁有限公司,2018,国家税务总局鸡西市麻山区税务局税源管理股
1,912303005881350446,鸡西市飞驰汽车销售有限公司,2018,国家税务总局鸡西市城子河区税务局税源管理一股
1,91230300663861522Y,鸡西鲁南采煤机销售有限公司,2018,国家税务总局鸡西市鸡冠区税务局城区税务分局
1,912303006638770060,中国人寿财产保险股份有限公司鸡西中心支公司,2018,国家税务总局鸡西市鸡冠区税务局城区税务分局
1,91230300669044304E,中国邮政储蓄银行股份有限公司鸡西市分行,2018,国家税务总局鸡西市鸡冠区税务局城区税务分局
1,91230605598205317J,大庆南城热力有限公司,2018,大庆市红岗区税务局税源管理二股
1,91230606057440007P,大庆润鲁酒类销售有限公司,2018,大庆市大同区税务局税源管理二股
1,91230606333290616E,大庆实邦石油科技有限公司,2018,大庆市大同区税务局税源管理二股
1,91230606702889764W,大庆市大同区龙源液化气有限公司,2018,大庆市大同区税务局税源管理二股
1,91230607052850648J,盘锦广利达电气有限公司大庆分公司,2018,大庆高新技术产业开发区税务局税源管理一科
1,91230300578682909G,黑龙江丽都建筑景观有限公司,2018,国家税务总局鸡西市鸡冠区税务局税源管理二股
1,912311817312812135,北安市正大化学试剂商店,2018,国家税务总局北安市税务局北岗税务分局
1,91231182681407235D,五大连池市金杉种业有限公司,2018,国家税务总局五大连池市税务局龙镇税务分局
1,91231200061757859G,昆山润华商业有限公司绥化分公司,2018,国家税务总局绥化市北林区税务局第二税务分局
1,91231200083223866P,绥化市晟翔粮贸有限公司,2018,国家税务总局绥化市北林区税务局四方台税务分局
1,91231200308578247R,交通银行股份有限公司绥化分行,2018,国家税务总局绥化市北林区税务局第二税务分局
1,91231200414449975G,中国工商银行股份有限公司绥化分行,2018,国家税务总局绥化市北林区税务局第二税务分局
1,912312005513447159,黑龙江省中再生废旧家电拆解有限公司,2018,国家税务总局绥化经济技术开发区税务局税源管理股
1,91231200574235351X,绥化东凯华德纺织品有限公司,2018,国家税务总局绥化市北林区税务局第二税务分局
1,912312005982326819,绥化市蓝浪洗涤剂制造有限公司,2018,国家税务总局绥化市北林区税务局第二税务分局
1,912311007553153261,中国人寿保险股份有限公司黑河分公司中心营销服务部,2018,国家税务总局黑河市爱辉区税务局第二税务分局
1,912311007860365306,黑河市盛大贸易有限责任公司,2018,国家税务总局黑河市边境经济合作区税务局税源管理一股
1,91231100E68646133P,中国工商银行股份有限公司黑河分行,2018,国家税务总局黑河市爱辉区税务局第二税务分局
1,91231121131722716F,嫩江县新华书店有限公司,2018,国家税务总局嫩江县税务局嫩江税务分局
1,912311215561189527,哈尔滨柏年康成健康管理有限公司嫩江分公司,2018,国家税务总局嫩江县税务局嫩江税务分局
1,912311216952211910,嫩江县通达苗木绿化有限责任公司,2018,国家税务总局嫩江县税务局嫩江税务分局
1,912311217950068861,阳光农业相互保险公司嫩江支公司,2018,国家税务总局嫩江县税务局嫩江税务分局
1,912311237110901968,逊克县新华书店有限公司,2018,国家税务总局逊克县税务局第二税务分局
1,912311811316754543,北安市进发塑料制品有限责任公司,2018,国家税务总局北安市税务局铁西税务所
1,91231181583847245A,黑龙江完达山沃康食品有限公司,2018,国家税务总局北安市税务局第二税务分局
1,912302005982397600,黑龙江华源泰立医药有限公司,2018,国家税务总局齐齐哈尔高新技术产业开发区税务局税源管理股
1,91230200663875158D,中国人寿财产保险股份有限公司齐齐哈尔中心支公司,2018,国家税务总局齐齐哈尔市建华区税务局城区税务所
1,91230200669047273D,中国邮政储蓄银行股份有限公司齐齐哈尔市分行,2018,国家税务总局齐齐哈尔市铁锋区税务局第二税务分局
1,912302006926343378,齐齐哈尔富龙房地产开发有限责任公司,2018,国家税务总局齐齐哈尔市富拉尔基区税务局税源管理二股
1,912302007026016955,光大证券股份有限公司齐齐哈尔龙华路证券营业部,2018,国家税务总局齐齐哈尔市龙沙区税务局城区税务所
1,91230200710935767F,中国第一重型机械股份公司,2018,国家税务总局齐齐哈尔市富拉尔基区税务局第二税务分局
1,91230200711088838G,齐齐哈尔二机床（集团）有限责任公司,2018,国家税务总局齐齐哈尔市龙沙区税务局城区税务所
1,912311006729005543,君康人寿保险股份有限公司黑河中心支公司,2018,国家税务总局黑河市边境经济合作区税务局税源管理一股
1,912311006952303709,黑河市安远劳务派遣有限公司,2018,国家税务总局黑河市边境经济合作区税务局税源管理一股
1,912311007027606969,中国移动通信集团黑龙江有限公司黑河分公司,2018,国家税务总局嫩江县税务局嫩江税务分局
1,91230200052886982X,金碧物业有限公司齐齐哈尔分公司,2018,国家税务总局齐齐哈尔市龙沙区税务局税源管理一股
1,91230200066098864Q,齐齐哈尔新特药品连锁有限公司,2018,国家税务总局齐齐哈尔市铁锋区税务局税源管理二股
1,91230200096673129E,华润齐齐哈尔医药有限公司,2018,国家税务总局齐齐哈尔市铁锋区税务局第二税务分局
1,912302001285136495,齐齐哈尔水务集团广源给水工程有限公司,2018,国家税务总局齐齐哈尔市建华区税务局税源管理一股
1,912302001285169110,齐齐哈尔百货大楼股份有限公司,2018,国家税务总局齐齐哈尔市龙沙区税务局城区税务所
1,9123020012854201XX,黑龙江北大仓集团有限公司,2018,国家税务总局齐齐哈尔市龙沙区税务局城区税务所
1,91230200320508970Y,齐齐哈尔地利农产品市场管理有限公司,2018,国家税务总局齐齐哈尔市龙沙区税务局城区税务所
1,91230200551346956X,齐齐哈尔市皓民汽车销售有限公司,2018,国家税务总局齐齐哈尔高新技术产业开发区税务局税源管理股
1,91230200560638598U,华润雪花啤酒（齐齐哈尔）有限公司,2018,国家税务总局齐齐哈尔市富拉尔基区税务局北兴税务所
1,91230200574227343D,青岛润泰事业有限公司齐齐哈尔龙沙分公司,2018,国家税务总局齐齐哈尔市龙沙区税务局城区税务所
1,91230110756342932J,哈尔滨华利机械设备有限公司,2018,国家税务总局哈尔滨市香坊区税务局第四税务所
1,91230110763160483R,哈尔滨绿达生动物药业有限公司,2018,国家税务总局哈尔滨市香坊区税务局第六税务所
1,912301107631641771,哈尔滨鸿业予制构件有限公司,2018,国家税务总局哈尔滨市香坊区税务局第六税务所
1,91230110763170569P,哈尔滨鑫润工业有限公司,2018,国家税务总局哈尔滨市阿城区税务局第二税务所
1,91230110763178608X,哈尔滨玉柴营销有限公司,2018,国家税务总局哈尔滨市香坊区税务局第四税务所
1,91230110769054016W,哈尔滨市阳光房地产开发集团有限公司,2018,国家税务总局哈尔滨市松北区税务局第二税务所
1,91230199799290300M,黑龙江汶禹科技开发有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局平盛税务所
1,91230199827059289H,中国建设银行股份有限公司哈尔滨开发区支行,2018,国家税务总局哈尔滨经济技术开发区税务局第三税务所
1,91230199828022808L,中国农业银行股份有限公司哈尔滨昆仑支行,2018,国家税务总局哈尔滨经济技术开发区税务局第三税务所
1,91230199MA18YH083J,哈尔滨井竹农业科技有限公司,2018,国家税务总局哈尔滨高新技术产业开发区税务局松祥税务所
1,91230110749510467Q,哈尔滨市兴税印务有限公司,2018,国家税务总局宾县税务局税源管理股
1,912301107495295475,黑龙江省康顺医药有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第四税务所
1,91230110749543787Q,哈尔滨哈电物业管理有限责任公司,2018,国家税务总局哈尔滨市香坊区税务局第二税务所
1,912301107495477536,哈尔滨四环电站设备有限公司,2018,国家税务总局哈尔滨市香坊区税务局黎明税务所
1,91230110749697663T,黑龙江龙华岩土工程有限公司,2018,国家税务总局哈尔滨市香坊区税务局第二税务所
1,91230110756304573J,哈尔滨鑫强实业有限公司,2018,国家税务总局哈尔滨市香坊区税务局黎明税务所
1,912301107563054457,哈尔滨天业电站成套设备有限公司,2018,国家税务总局哈尔滨市香坊区税务局大庆税务所
1,91230110756325614U,哈尔滨天鸿胶带有限公司,2018,国家税务总局哈尔滨市香坊区税务局第六税务所
1,912301107563339133,哈尔滨兴维贸易有限公司,2018,国家税务总局哈尔滨市香坊区税务局第四税务所
1,91230110756339186H,哈尔滨黎明植物蛋白科技有限责任公司,2018,国家税务总局哈尔滨市香坊区税务局第六税务所
1,9123011073862942XU,黑龙江双益工程造价咨询有限公司,2018,国家税务总局哈尔滨市香坊区税务局红旗税务所
1,91230110738637278X,哈尔滨碧丰草业发展有限公司,2018,国家税务总局哈尔滨市香坊区税务局和平税务所
1,91230110738640573L,哈尔滨哈轴轴承现货经销有限公司,2018,国家税务总局哈尔滨市香坊区税务局香大税务所
1,91230110744150677T,哈尔滨市粤龙进口汽车修配厂,2018,国家税务总局哈尔滨市香坊区税务局和平税务所
1,912301107441759469,黑龙江省盛康医药有限公司,2018,国家税务总局哈尔滨市香坊区税务局安埠税务所
1,91230110744182791M,哈尔滨市胜飞牧业有限公司,2018,国家税务总局哈尔滨市香坊区税务局幸福税务所
1,912301107444395341,黑龙江省建工集团有限责任公司,2018,国家税务总局哈尔滨市香坊区税务局第二税务所
1,91230300565153119J,鸡西韵达快递有限公司,2018,国家税务总局鸡西市鸡冠区税务局城区税务分局
1,9123030056515682XY,黑龙江省润龙保安护运有限公司鸡西分公司,2018,国家税务总局鸡西市鸡冠区税务局城区税务分局
1,912303005698662633,黑龙江东城建筑设计有限公司鸡西分公司,2018,国家税务总局鸡西市鸡冠区税务局城区税务分局
1,91230229128858487K,克山县商业大厦有限责任公司,2018,国家税务总局克山县税务局第二税务分局
1,91230229560630449B,黑龙江广播电视网络股份有限公司克山分公司,2018,国家税务总局克山县税务局第二税务分局
1,91230300083221991B,鸡西宏广汽车维修有限公司,2018,国家税务总局鸡西市鸡冠区税务局城区税务分局
1,912303000832322874,益海嘉里（密山）粮油工业有限公司,2018,国家税务总局密山市税务局第二税务分局
1,912303001289367642,黑龙江辰孚药业有限公司,2018,国家税务总局鸡西市鸡冠区税务局城区税务分局
1,91230300130721906W,黑龙江珍宝岛药业股份有限公司,2018,国家税务总局虎林市税务局第二税务分局
1,91230300333303261R,黑龙江宝康医药连锁有限公司梨树药房,2018,国家税务总局鸡西市梨树区税务局税源管理股
1,912303003333464568,黑龙江鸡西农村商业银行股份有限公司,2018,国家税务总局鸡西市鸡冠区税务局城区税务分局
1,91230300551341071E,鸡西晟皓商贸有限公司,2018,国家税务总局鸡西市鸡冠区税务局城区税务分局
1,912303005513414425,黑龙江珍宝岛药业股份有限公司鸡西分公司,2018,国家税务总局鸡西市鸡冠区税务局税源管理一股
1,91230223702614402Y,依安县道路运输有限责任公司,2018,国家税务总局依安县税务局第二税务分局
1,9123022408320506XW,中国石化销售股份有限公司黑龙江齐齐哈尔石油分公司泰来江桥第一加油站,2018,国家税务总局泰来县税务局第二税务分局
1,91230224308547141F,齐齐哈尔康盈国药堂医药连锁有限公司泰来分公司,2018,国家税务总局泰来县税务局第二税务分局
1,912302253333548430,甘南县北控水务有限公司,2018,国家税务总局甘南县税务局第二税务分局
1,912302255742377446,齐齐哈尔市北方洽洽食品销售有限公司,2018,国家税务总局甘南县税务局第二税务分局
1,91230225790507817L,甘南县亿康园牧业有限责任公司,2018,国家税务总局甘南县税务局第二税务分局
1,91230227128804462H,黑龙江省水利水电集团第一工程有限公司,2018,国家税务总局富裕县税务局第二税务分局
1,91230227684886454F,黑龙江盛翔房地产开发有限公司,2018,国家税务总局富裕县税务局第二税务分局
1,912302276952355856,富裕县鑫腾达物流有限公司,2018,国家税务总局富裕县税务局富裕税务分局
1,91231081786025129G,黑龙江同悦园林工程有限公司,2018,绥芬河市税务局绥芬河税务分局
1,912310257026463839,林口县中兴农机有限责任公司,2018,林口县税务局林口税务分局
1,91231025MA1B6KTL2W,林口县森工供电有限责任公司,2018,林口县税务局古城税务分局
1,91231081083245969L,绥芬河市先行物流有限公司,2018,绥芬河市税务局第二税务分局
1,91231081308552936J,绥芬河市华德能源有限公司,2018,牡丹江市绥芬河综合保税区税务局税源管理股
1,9123108133323303XX,绥芬河市鲁滨国际货物运输代理有限公司,2018,绥芬河市税务局绥芬河税务分局
1,91231081565186797T,绥芬河市欣鑫建筑装饰有限公司,2018,绥芬河市税务局第二税务分局
1,91231081583827228W,绥芬河市金凯隆水泥制品有限公司,2018,绥芬河市税务局绥芬河税务分局
1,91231081669024645E,绥芬河市天顺仁和经贸有限公司,2018,绥芬河市税务局绥芬河税务分局
1,912310816888714609,绥芬河市文星木业有限公司,2018,绥芬河市税务局绥芬河税务分局
1,91231081702650024L,绥芬河市新华书店有限公司,2018,绥芬河市税务局绥芬河税务分局
1,912310007819015803,牡丹江市旭茂物资有限公司,2018,牡丹江市西安区税务局牡丹税务所
1,9123100078602568XN,牡丹江百利达对外贸易有限公司,2018,牡丹江市西安区税务局火炬税务所
1,91231000790521096B,牡丹江卓阳经贸有限公司,2018,牡丹江市东安区税务局长安税务所
1,91231000MA190LKM1F,牡丹江市百达劳务派遣有限公司,2018,牡丹江市西安区税务局第二税务分局
1,91231000X063831372,中国铁路哈尔滨局集团有限公司牡丹江工务段,2018,牡丹江市东安区税务局七星税务所
1,91231002711060712U,牡丹江市宏兴物资供应站,2018,牡丹江市东安区税务局新安税务所
1,912310050691906076,牡丹江市西安区学军纸箱彩印厂,2018,牡丹江市西安区税务局温春税务所
1,9123100574443387X8,牡丹江市鸿运化工印刷物资经销处,2018,牡丹江市西安区税务局火炬税务所
1,91231024606403170Q,东宁市耐火材料有限公司叶蜡石矿,2018,东宁市税务局第二税务分局
1,91231024786000984F,东宁天马经济贸易有限公司,2018,东宁市税务局东宁税务分局
1,91230199781337916E,哈尔滨长荣信息科技有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第四税务所
1,91230199787512631N,哈尔滨伟德医药连锁有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第四税务所
1,91230199787520586Y,哈尔滨长峰伟业科技有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局平盛税务所
1,9123019978753999XN,哈尔滨哈锅锅炉工程技术有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第四税务所
1,91230199793074359R,重庆海尔家电销售有限公司哈尔滨分公司,2018,国家税务总局哈尔滨经济技术开发区税务局第四税务所
1,91230199793087176L,哈尔滨天汉科技有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局平盛税务所
1,91230199799254609G,哈尔滨顺丰科技开发有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第四税务所
1,91231000746978662C,牡丹江市同心二手车交易市场有限公司,2018,牡丹江经济开发区税务局税源管理二股
1,91231000755322577H,牡丹江福宁医药有限公司,2018,牡丹江市西安区税务局税源管理二股
1,9123100076601588X6,牡丹江市志隆工程管理有限公司,2018,牡丹江市东安区税务局长安税务所
1,91230199690711730J,哈尔滨今星微电子科技有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第二税务所
1,91230199690743679J,绿活美地健康科技有限公司,2018,国家税务总局哈尔滨市南岗区税务局王岗税务所
1,91230199696818109K,江海证券有限公司哈尔滨红旗大街证券营业部,2018,国家税务总局哈尔滨经济技术开发区税务局第三税务所
1,912301997028368656,中国平安财产保险股份有限公司黑龙江分公司,2018,国家税务总局哈尔滨经济技术开发区税务局第三税务所
1,9123019970294556XJ,哈尔滨统一企业有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第四税务所
1,91230199702987989T,哈尔滨汇通电力工程有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第三税务所
1,91230199712019631Y,哈尔滨海外电气系统工程总包有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第二税务所
1,91230199775020373X,哈尔滨哈动人力资源有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第五税务所
1,91230199775045685R,哈尔滨瀚科环境工程设计研究院有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第三税务所
1,91230199781324429Y,哈尔滨君恒科技有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局平盛税务所
1,912301996721494498,哈尔滨飞天复合材料有限公司,2018,国家税务总局哈尔滨市香坊区税务局哈平税务所
1,9123019968026253X0,哈尔滨天酬科技开发有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局平盛税务所
1,91230199680275007R,哈尔滨如家和美酒店管理有限公司汉水路二店,2018,国家税务总局哈尔滨经济技术开发区税务局第五税务所
1,91230199686003969L,哈尔滨市索电科技有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第二税务所
1,91230199686035653M,哈尔滨发电成套设备有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第四税务所
1,912302025742297795,齐齐哈尔凯华科技有限公司,2018,国家税务总局齐齐哈尔市龙沙区税务局南航税务所
1,912302297950232562,克山县顺通机动车驾驶员培训有限公司,2018,国家税务总局克山县税务局第二税务分局
1,91230230669006973D,中国华粮物流集团克东国家粮食储备库有限公司,2018,国家税务总局克东县税务局第二税务分局
1,91230281762708646Y,齐齐哈尔黑土王酒业有限责任公司,2018,国家税务总局讷河市税务局拉哈税务分局
1,91230300077771380F,鸡西市达利运输有限公司,2018,国家税务总局鸡西市鸡冠区税务局城区税务分局
1,91230199775004015A,哈尔滨旭丰龙成电站设备有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局新伟税务所
1,91230200781315629H,黑龙江一方药业有限公司,2018,国家税务总局齐齐哈尔高新技术产业开发区税务局税源管理股
1,91230200786005523Q,阳光财产保险股份有限公司齐齐哈尔中心支公司,2018,国家税务总局齐齐哈尔市龙沙区税务局城区税务所
1,9123020079054591XP,黑龙江省机场管理集团有限公司齐齐哈尔机场分公司,2018,国家税务总局齐齐哈尔市龙沙区税务局南航税务所
1,91230200828466230T,中国农业银行股份有限公司齐齐哈尔分行,2018,国家税务总局齐齐哈尔市建华区税务局城区税务所
1,91230202052873591L,齐齐哈尔市鑫印商贸有限公司,2018,国家税务总局齐齐哈尔市龙沙区税务局五龙税务所
1,91230202083224201P,齐齐哈尔市绿丰园林绿化有限公司,2018,国家税务总局齐齐哈尔市龙沙区税务局彩虹税务所
1,912302020989916227,齐齐哈尔市清洋医疗器械有限公司,2018,国家税务总局齐齐哈尔市龙沙区税务局正阳税务所
1,912302023085993049,大庆悦动体育用品销售有限公司齐齐哈尔中环分公司,2018,国家税务总局齐齐哈尔市龙沙区税务局五龙税务所
1,912302025513049169,龙江银行股份有限公司齐齐哈尔文化支行,2018,国家税务总局齐齐哈尔市龙沙区税务局城区税务所
1,9123019975632606XH,哈尔滨分众广告传媒有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第五税务所
1,91230199756348082X,京大工程咨询有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第五税务所
1,91230199763164361N,黑龙江朗程物业管理有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第二税务所
1,91230199763189534U,哈尔滨中北软件科技开发有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局平盛税务所
1,91230199763196902B,哈尔滨罗维特动物保健品经销有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第四税务所
1,91230199769075036K,哈尔滨启恒贸易有限责任公司,2018,国家税务总局哈尔滨经济技术开发区税务局第二税务所
1,91230221733663709L,龙江县农村信用合作联社,2018,国家税务总局龙江县税务局第二税务分局
1,9123022306176328X8,依安县吉丰农机有限公司,2018,国家税务总局依安县税务局依安税务分局
1,91230223061795265H,黑龙江鹏程农业发展有限公司,2018,国家税务总局依安县税务局第二税务分局
1,91230223677477345P,依安县富民商贸有限公司,2018,国家税务总局依安县税务局税源管理股
1,91230206692605739U,齐齐哈尔市北控水务有限公司,2018,国家税务总局齐齐哈尔市富拉尔基区税务局第二税务分局
1,912302067253347458,齐齐哈尔市富拉尔基强胜加油站,2018,国家税务总局齐齐哈尔市富拉尔基区税务局北兴税务所
1,9123020672533960XW,齐齐哈尔华康物业有限公司,2018,国家税务总局齐齐哈尔市富拉尔基区税务局铁西税务所
1,912302067905182096,齐齐哈尔市华富粉煤灰再生利用有限公司,2018,国家税务总局齐齐哈尔市富拉尔基区税务局铁西税务所
1,91230206790523163P,齐齐哈尔市中元成套设备制造有限公司,2018,国家税务总局齐齐哈尔市富拉尔基区税务局宝石税务所
1,912302070832171409,齐齐哈尔市优品食品有限公司,2018,国家税务总局齐齐哈尔市碾子山区税务局税源管理一股
1,9123020712849314X7,齐齐哈尔强盛机械加工厂,2018,国家税务总局齐齐哈尔市碾子山区税务局税源管理一股
1,912302086638748330,齐齐哈尔盛炀金属工具制造有限公司,2018,国家税务总局齐齐哈尔市梅里斯达斡尔族区税务局税源管理二股
1,9123020874966575XK,齐齐哈尔市雅尔塞液化石油气有限公司,2018,国家税务总局齐齐哈尔市梅里斯达斡尔族区税务局雅尔塞税务所
1,912302216062700134,国网黑龙江龙江县电业局有限公司,2018,国家税务总局龙江县税务局第二税务分局
1,91230205741838361X,齐齐哈尔市仙鹤墓园经营有限责任公司,2018,国家税务总局齐齐哈尔市昂昂溪区税务局城区税务所
1,912302060777752692,齐齐哈尔鹤城嘉华食品超市有限公司,2018,国家税务总局齐齐哈尔市富拉尔基区税务局红岸税务所
1,91230206077797150D,齐齐哈尔市富兴盛机动车维修有限公司,2018,国家税务总局齐齐哈尔市富拉尔基区税务局北兴税务所
1,91230206128460196R,齐齐哈尔市富拉尔基区荣和橡胶制品厂,2018,国家税务总局齐齐哈尔市富拉尔基区税务局北兴税务所
1,912302061285119188,建龙北满特殊钢有限责任公司,2018,国家税务总局齐齐哈尔市富拉尔基区税务局第二税务分局
1,91230206606201106C,齐齐哈尔富佳机械修造有限公司,2018,国家税务总局齐齐哈尔市富拉尔基区税务局铁东税务所
1,912302066638537764,江海证券有限公司齐齐哈尔新华路证券营业部,2018,国家税务总局齐齐哈尔市富拉尔基区税务局税源管理二股
1,912302066848679823,齐齐哈尔市霖霏食品经销有限公司,2018,国家税务总局齐齐哈尔市富拉尔基区税务局红岸税务所
1,91231000733672410X,牡丹江公路客运有限责任公司,2018,牡丹江市西安区税务局第二税务分局
1,912310007396659678,牡丹江富通汽车空调有限公司,2018,牡丹江市西安区税务局税源管理二股
1,91231000077750838M,牡丹江誉鑫医疗器械有限公司,2018,牡丹江市西安区税务局火炬税务所
1,91231000090367753B,海林金茂房地产开发有限公司俪涞大酒店,2018,海林市税务局第二税务分局
1,9123100013020161XL,牡丹江双合中俄蔬菜果品有限责任公司,2018,牡丹江市西安区税务局第二税务分局
1,9123100013022116XW,黑龙江省烟草公司牡丹江市公司,2018,牡丹江市爱民区税务局城区税务所
1,91231000702632395L,牡丹江市华健工程有限责任公司,2018,牡丹江市东安区税务局兴隆税务所
1,912310007028534389,牡丹江东大集团股份有限公司,2018,宁安市税务局宁安税务分局
1,91231000702897799F,中国人民财产保险股份有限公司牡丹江市分公司,2018,牡丹江市东安区税务局七星税务所
1,91231000716689392F,牡丹江友搏药业有限责任公司,2018,牡丹江市阳明区税务局前进税务所
1,91231000725335545F,牡丹江变压器制造有限责任公司,2018,牡丹江市东安区税务局五星税务所
1,91231000726917213R,中国联合网络通信有限公司牡丹江市分公司,2018,牡丹江经济开发区税务局税源管理二股
1,91230900310546762B,七台河大润发商业有限公司,2018,国家税务总局七台河市桃山区税务局城区税务所
1,912309005606296594,七台河市和谐伟业劳务派遣有限公司,2018,国家税务总局七台河市桃山区税务局城区税务所
1,9123090066902379X4,海通证券股份有限公司七台河大同街证券营业部,2018,国家税务总局七台河市桃山区税务局城区税务所
1,91230900695245695L,江海证券有限公司七台河景丰路证券营业部,2018,国家税务总局七台河市桃山区税务局城区税务所
1,91230900762749202P,七台河市吉伟煤焦有限公司,2018,国家税务总局七台河市桃山区税务局桃北税务所
1,91230900830055377M,七台河市区农村信用合作联社,2018,国家税务总局七台河市桃山区税务局城区税务所
1,91231000052858252C,牡丹江红星机械制造有限公司,2018,牡丹江经济开发区税务局税源管理一股
1,91231000057435662K,牡丹江隆瑞广告有限公司,2018,牡丹江市阳明区税务局桦林税务所
1,912310000660600222,百年人寿保险股份有限公司牡丹江中心支公司,2018,牡丹江市西安区税务局第二税务分局
1,91231000069197403Q,中英人寿保险有限公司黑龙江分公司牡丹江营销服务部,2018,牡丹江市东安区税务局长安税务所
1,912301996257070149,哈尔滨市康达空调设备有限公司,2018,国家税务总局哈尔滨市道里区税务局第四税务所
1,9123019966388226XF,永诚财产保险股份有限公司黑龙江分公司,2018,国家税务总局哈尔滨经济技术开发区税务局第三税务所
1,9123019966565755XK,哈尔滨洪平商贸有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第二税务所
1,91230199665663220G,哈尔滨哈轴精密轴承制造有限公司开发区销售分公司,2018,国家税务总局哈尔滨高新技术产业开发区税务局第四税务所
1,91230199665666827X,黑龙江创信市场研究有限公司,2018,国家税务总局哈尔滨高新技术产业开发区税务局第四税务所
1,9123019966567806XY,益海嘉里（哈尔滨）粮油食品工业有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第四税务所
1,91230199665678991E,哈尔滨市劳动和社会保障事务所有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第五税务所
1,91230199665684443X,哈尔滨市万源医疗器械经营有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第四税务所
1,912301996721314258,哈尔滨盛华锦商贸有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第二税务所
1,912310007418438061,黑龙江北方工具有限公司,2018,牡丹江市西安区税务局火炬税务所
1,91230199598461871L,黑龙江熙康生物科技开发有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第四税务所
1,91230199598469339N,哈尔滨华润燃气有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第四税务所
1,91230199598473119M,黑龙江增锦市政环境工程有限公司,2018,国家税务总局哈尔滨高新技术产业开发区税务局第三税务所
1,91230199598479879Y,哈尔滨市东光小额贷款有限责任公司,2018,国家税务总局哈尔滨高新技术产业开发区税务局第四税务所
1,91230199598491261Q,哈尔滨轩逸达科技发展有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局平盛税务所
1,91230199598493961Y,哈尔滨鑫锦盛商贸有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局平盛税务所
1,91230199598496249K,哈尔滨新泰来电子有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第二税务所
1,91230199606107902P,黑龙江天龙药业有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第四税务所
1,91230199607164810U,哈尔滨怡康药业有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第四税务所
1,91230199625705457Y,哈尔滨市中能自动化设备有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第四税务所
1,91230199591929128R,哈尔滨邦信小额贷款有限责任公司,2018,国家税务总局哈尔滨经济技术开发区税务局第三税务所
1,91230199591936475Q,哈尔滨金时代物流有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第三税务所
